ImageId,Label
11759,5.0
11760,2.0
11761,8.0
11762,5.0
11763,8.0
11764,9.0
11765,6.0
11766,0.0
11767,6.0
11768,9.0
11769,2.0
11770,5.0
11771,7.0
11772,6.0
11773,4.0
11774,2.0
11775,7.0
11776,7.0
11777,3.0
11778,5.0
11779,6.0
11780,6.0
11781,5.0
11782,9.0
11783,4.0
11784,5.0
11785,4.0
11786,0.0
11787,5.0
11788,5.0
11789,1.0
11790,8.0
11791,1.0
11792,2.0
11793,1.0
11794,1.0
11795,2.0
11796,3.0
11797,6.0
11798,8.0
11799,2.0
11800,1.0
11801,2.0
11802,5.0
11803,4.0
11804,2.0
11805,1.0
11806,2.0
11807,8.0
11808,6.0
11809,8.0
11810,8.0
11811,6.0
11812,0.0
11813,9.0
11814,7.0
11815,6.0
11816,2.0
11817,4.0
11818,3.0
11819,2.0
11820,9.0
11821,7.0
11822,3.0
11823,4.0
11824,6.0
11825,8.0
11826,1.0
11827,8.0
11828,8.0
11829,7.0
11830,1.0
11831,4.0
11832,3.0
11833,2.0
11834,9.0
11835,8.0
11836,8.0
11837,0.0
11838,5.0
11839,7.0
11840,3.0
11841,1.0
11842,8.0
11843,3.0
11844,3.0
11845,7.0
11846,0.0
11847,3.0
11848,7.0
11849,1.0
11850,1.0
11851,8.0
11852,3.0
11853,0.0
11854,4.0
11855,9.0
11856,6.0
11857,1.0
11858,8.0
11859,9.0
11860,0.0
11861,6.0
11862,7.0
11863,8.0
11864,9.0
11865,0.0
11866,2.0
11867,3.0
11868,3.0
11869,1.0
11870,9.0
11871,7.0
11872,6.0
11873,6.0
11874,3.0
11875,0.0
11876,2.0
11877,3.0
11878,2.0
11879,6.0
11880,5.0
11881,9.0
11882,7.0
11883,1.0
11884,7.0
11885,1.0
11886,5.0
11887,5.0
11888,1.0
11889,6.0
11890,1.0
11891,9.0
11892,2.0
11893,9.0
11894,7.0
11895,8.0
11896,4.0
11897,7.0
11898,5.0
11899,1.0
11900,4.0
11901,5.0
11902,2.0
11903,5.0
11904,1.0
11905,9.0
11906,0.0
11907,7.0
11908,1.0
11909,7.0
11910,3.0
11911,0.0
11912,6.0
11913,0.0
11914,6.0
11915,8.0
11916,5.0
11917,4.0
11918,1.0
11919,1.0
11920,1.0
11921,0.0
11922,7.0
11923,3.0
11924,3.0
11925,7.0
11926,4.0
11927,6.0
11928,7.0
11929,3.0
11930,1.0
11931,6.0
11932,5.0
11933,8.0
11934,7.0
11935,7.0
11936,4.0
11937,9.0
11938,1.0
11939,3.0
11940,4.0
11941,9.0
11942,1.0
11943,4.0
11944,1.0
11945,8.0
11946,2.0
11947,3.0
11948,6.0
11949,7.0
11950,1.0
11951,3.0
11952,4.0
11953,1.0
11954,0.0
11955,0.0
11956,8.0
11957,9.0
11958,6.0
11959,5.0
11960,0.0
11961,5.0
11962,5.0
11963,4.0
11964,0.0
11965,6.0
11966,4.0
11967,4.0
11968,0.0
11969,2.0
11970,8.0
11971,9.0
11972,1.0
11973,9.0
11974,7.0
11975,3.0
11976,2.0
11977,3.0
11978,3.0
11979,7.0
11980,4.0
11981,8.0
11982,8.0
11983,2.0
11984,5.0
11985,2.0
11986,8.0
11987,6.0
11988,0.0
11989,1.0
11990,6.0
11991,3.0
11992,9.0
11993,5.0
11994,0.0
11995,6.0
11996,7.0
11997,3.0
11998,8.0
11999,5.0
12000,5.0
12001,9.0
12002,8.0
12003,8.0
12004,5.0
12005,5.0
12006,1.0
12007,3.0
12008,7.0
12009,5.0
12010,2.0
12011,9.0
12012,5.0
12013,4.0
12014,6.0
12015,7.0
12016,3.0
12017,2.0
12018,0.0
12019,9.0
12020,5.0
12021,0.0
12022,2.0
12023,4.0
12024,0.0
12025,1.0
12026,1.0
12027,0.0
12028,8.0
12029,5.0
12030,3.0
12031,6.0
12032,9.0
12033,6.0
12034,1.0
12035,1.0
12036,7.0
12037,3.0
12038,0.0
12039,6.0
12040,7.0
12041,5.0
12042,0.0
12043,1.0
12044,1.0
12045,1.0
12046,5.0
12047,4.0
12048,5.0
12049,2.0
12050,4.0
12051,2.0
12052,8.0
12053,9.0
12054,1.0
12055,3.0
12056,5.0
12057,1.0
12058,7.0
12059,4.0
12060,5.0
12061,1.0
12062,1.0
12063,9.0
12064,4.0
12065,0.0
12066,7.0
12067,2.0
12068,5.0
12069,9.0
12070,2.0
12071,9.0
12072,2.0
12073,1.0
12074,5.0
12075,2.0
12076,0.0
12077,4.0
12078,3.0
12079,9.0
12080,8.0
12081,7.0
12082,0.0
12083,4.0
12084,9.0
12085,8.0
12086,2.0
12087,3.0
12088,7.0
12089,0.0
12090,1.0
12091,3.0
12092,4.0
12093,5.0
12094,7.0
12095,0.0
12096,3.0
12097,4.0
12098,0.0
12099,6.0
12100,4.0
12101,3.0
12102,7.0
12103,3.0
12104,7.0
12105,4.0
12106,9.0
12107,9.0
12108,7.0
12109,7.0
12110,1.0
12111,3.0
12112,6.0
12113,5.0
12114,8.0
12115,1.0
12116,0.0
12117,8.0
12118,9.0
12119,0.0
12120,1.0
12121,0.0
12122,8.0
12123,7.0
12124,5.0
12125,4.0
12126,4.0
12127,1.0
12128,3.0
12129,2.0
12130,7.0
12131,1.0
12132,2.0
12133,0.0
12134,3.0
12135,0.0
12136,6.0
12137,8.0
12138,7.0
12139,1.0
12140,3.0
12141,3.0
12142,1.0
12143,3.0
12144,8.0
12145,0.0
12146,5.0
12147,8.0
12148,1.0
12149,1.0
12150,8.0
12151,9.0
12152,1.0
12153,1.0
12154,7.0
12155,2.0
12156,2.0
12157,3.0
12158,4.0
12159,0.0
12160,1.0
12161,5.0
12162,6.0
12163,3.0
12164,3.0
12165,3.0
12166,9.0
12167,7.0
12168,1.0
12169,0.0
12170,5.0
12171,8.0
12172,7.0
12173,3.0
12174,9.0
12175,1.0
12176,9.0
12177,2.0
12178,3.0
12179,8.0
12180,9.0
12181,6.0
12182,5.0
12183,2.0
12184,2.0
12185,6.0
12186,2.0
12187,9.0
12188,2.0
12189,2.0
12190,0.0
12191,2.0
12192,9.0
12193,5.0
12194,1.0
12195,9.0
12196,8.0
12197,8.0
12198,5.0
12199,7.0
12200,1.0
12201,8.0
12202,4.0
12203,1.0
12204,4.0
12205,3.0
12206,1.0
12207,8.0
12208,8.0
12209,6.0
12210,4.0
12211,2.0
12212,0.0
12213,1.0
12214,8.0
12215,7.0
12216,2.0
12217,7.0
12218,8.0
12219,8.0
12220,1.0
12221,7.0
12222,1.0
12223,2.0
12224,4.0
12225,3.0
12226,1.0
12227,6.0
12228,5.0
12229,0.0
12230,2.0
12231,9.0
12232,1.0
12233,5.0
12234,9.0
12235,7.0
12236,5.0
12237,3.0
12238,9.0
12239,7.0
12240,2.0
12241,2.0
12242,2.0
12243,6.0
12244,1.0
12245,1.0
12246,3.0
12247,9.0
12248,0.0
12249,0.0
12250,7.0
12251,6.0
12252,5.0
12253,6.0
12254,4.0
12255,2.0
12256,8.0
12257,5.0
12258,3.0
12259,6.0
12260,6.0
12261,1.0
12262,1.0
12263,2.0
12264,6.0
12265,1.0
12266,6.0
12267,7.0
12268,2.0
12269,0.0
12270,1.0
12271,8.0
12272,9.0
12273,1.0
12274,7.0
12275,8.0
12276,7.0
12277,3.0
12278,7.0
12279,0.0
12280,0.0
12281,1.0
12282,5.0
12283,5.0
12284,8.0
12285,4.0
12286,4.0
12287,4.0
12288,4.0
12289,9.0
12290,9.0
12291,2.0
12292,0.0
12293,3.0
12294,1.0
12295,7.0
12296,1.0
12297,5.0
12298,2.0
12299,7.0
12300,2.0
12301,4.0
12302,3.0
12303,3.0
12304,3.0
12305,3.0
12306,8.0
12307,0.0
12308,8.0
12309,9.0
12310,7.0
12311,1.0
12312,9.0
12313,0.0
12314,8.0
12315,6.0
12316,6.0
12317,5.0
12318,9.0
12319,0.0
12320,2.0
12321,1.0
12322,4.0
12323,9.0
12324,8.0
12325,5.0
12326,7.0
12327,1.0
12328,8.0
12329,5.0
12330,1.0
12331,0.0
12332,4.0
12333,2.0
12334,4.0
12335,7.0
12336,3.0
12337,1.0
12338,9.0
12339,6.0
12340,0.0
12341,9.0
12342,9.0
12343,1.0
12344,2.0
12345,4.0
12346,1.0
12347,6.0
12348,9.0
12349,6.0
12350,1.0
12351,6.0
12352,4.0
12353,3.0
12354,9.0
12355,9.0
12356,0.0
12357,2.0
12358,7.0
12359,6.0
12360,6.0
12361,6.0
12362,0.0
12363,7.0
12364,4.0
12365,8.0
12366,4.0
12367,3.0
12368,4.0
12369,0.0
12370,0.0
12371,4.0
12372,7.0
12373,1.0
12374,5.0
12375,3.0
12376,0.0
12377,1.0
12378,6.0
12379,6.0
12380,7.0
12381,1.0
12382,2.0
12383,0.0
12384,9.0
12385,2.0
12386,4.0
12387,1.0
12388,5.0
12389,4.0
12390,7.0
12391,1.0
12392,4.0
12393,1.0
12394,7.0
12395,2.0
12396,1.0
12397,5.0
12398,2.0
12399,7.0
12400,1.0
12401,3.0
12402,2.0
12403,1.0
12404,1.0
12405,8.0
12406,4.0
12407,9.0
12408,5.0
12409,4.0
12410,0.0
12411,4.0
12412,6.0
12413,2.0
12414,0.0
12415,9.0
12416,6.0
12417,4.0
12418,4.0
12419,5.0
12420,3.0
12421,2.0
12422,5.0
12423,9.0
12424,1.0
12425,7.0
12426,5.0
12427,0.0
12428,0.0
12429,8.0
12430,3.0
12431,0.0
12432,0.0
12433,0.0
12434,3.0
12435,1.0
12436,3.0
12437,9.0
12438,5.0
12439,3.0
12440,3.0
12441,7.0
12442,2.0
12443,9.0
12444,0.0
12445,8.0
12446,2.0
12447,8.0
12448,0.0
12449,7.0
12450,1.0
12451,7.0
12452,6.0
12453,3.0
12454,0.0
12455,6.0
12456,4.0
12457,3.0
12458,7.0
12459,6.0
12460,7.0
12461,4.0
12462,2.0
12463,0.0
12464,9.0
12465,2.0
12466,2.0
12467,6.0
12468,2.0
12469,8.0
12470,6.0
12471,4.0
12472,5.0
12473,2.0
12474,3.0
12475,6.0
12476,9.0
12477,8.0
12478,5.0
12479,5.0
12480,2.0
12481,4.0
12482,2.0
12483,1.0
12484,5.0
12485,3.0
12486,8.0
12487,6.0
12488,9.0
12489,2.0
12490,6.0
12491,1.0
12492,4.0
12493,6.0
12494,5.0
12495,1.0
12496,1.0
12497,7.0
12498,3.0
12499,8.0
12500,3.0
12501,8.0
12502,8.0
12503,1.0
12504,9.0
12505,8.0
12506,1.0
12507,6.0
12508,8.0
12509,4.0
12510,2.0
12511,2.0
12512,8.0
12513,3.0
12514,3.0
12515,4.0
12516,5.0
12517,2.0
12518,7.0
12519,0.0
12520,3.0
12521,9.0
12522,5.0
12523,4.0
12524,7.0
12525,4.0
12526,8.0
12527,0.0
12528,2.0
12529,9.0
12530,3.0
12531,1.0
12532,8.0
12533,4.0
12534,8.0
12535,0.0
12536,3.0
12537,7.0
12538,0.0
12539,9.0
12540,5.0
12541,3.0
12542,8.0
12543,0.0
12544,5.0
12545,1.0
12546,3.0
12547,6.0
12548,9.0
12549,6.0
12550,5.0
12551,4.0
12552,7.0
12553,1.0
12554,5.0
12555,6.0
12556,5.0
12557,2.0
12558,1.0
12559,0.0
12560,6.0
12561,2.0
12562,2.0
12563,9.0
12564,9.0
12565,1.0
12566,6.0
12567,3.0
12568,3.0
12569,3.0
12570,7.0
12571,2.0
12572,9.0
12573,8.0
12574,5.0
12575,0.0
12576,1.0
12577,6.0
12578,6.0
12579,0.0
12580,1.0
12581,1.0
12582,8.0
12583,7.0
12584,4.0
12585,4.0
12586,9.0
12587,9.0
12588,0.0
12589,8.0
12590,8.0
12591,6.0
12592,7.0
12593,1.0
12594,4.0
12595,3.0
12596,6.0
12597,8.0
12598,8.0
12599,1.0
12600,1.0
12601,6.0
12602,9.0
12603,8.0
12604,1.0
12605,1.0
12606,1.0
12607,6.0
12608,1.0
12609,6.0
12610,9.0
12611,3.0
12612,3.0
12613,0.0
12614,5.0
12615,7.0
12616,7.0
12617,5.0
12618,7.0
12619,5.0
12620,5.0
12621,3.0
12622,0.0
12623,0.0
12624,1.0
12625,3.0
12626,4.0
12627,8.0
12628,8.0
12629,8.0
12630,7.0
12631,7.0
12632,2.0
12633,8.0
12634,6.0
12635,4.0
12636,0.0
12637,4.0
12638,8.0
12639,0.0
12640,6.0
12641,6.0
12642,9.0
12643,5.0
12644,1.0
12645,0.0
12646,6.0
12647,1.0
12648,6.0
12649,7.0
12650,1.0
12651,3.0
12652,2.0
12653,4.0
12654,0.0
12655,7.0
12656,9.0
12657,3.0
12658,4.0
12659,4.0
12660,3.0
12661,2.0
12662,5.0
12663,0.0
12664,4.0
12665,5.0
12666,5.0
12667,4.0
12668,8.0
12669,5.0
12670,6.0
12671,4.0
12672,4.0
12673,8.0
12674,6.0
12675,0.0
12676,9.0
12677,4.0
12678,1.0
12679,7.0
12680,3.0
12681,1.0
12682,7.0
12683,9.0
12684,9.0
12685,9.0
12686,2.0
12687,8.0
12688,0.0
12689,5.0
12690,1.0
12691,4.0
12692,3.0
12693,2.0
12694,4.0
12695,8.0
12696,1.0
12697,5.0
12698,8.0
12699,1.0
12700,4.0
12701,4.0
12702,1.0
12703,7.0
12704,7.0
12705,5.0
12706,6.0
12707,3.0
12708,2.0
12709,0.0
12710,3.0
12711,9.0
12712,1.0
12713,9.0
12714,4.0
12715,5.0
12716,1.0
12717,3.0
12718,9.0
12719,9.0
12720,4.0
12721,3.0
12722,2.0
12723,8.0
12724,1.0
12725,8.0
12726,6.0
12727,7.0
12728,1.0
12729,9.0
12730,0.0
12731,2.0
12732,0.0
12733,9.0
12734,0.0
12735,6.0
12736,1.0
12737,5.0
12738,0.0
12739,8.0
12740,0.0
12741,9.0
12742,3.0
12743,8.0
12744,1.0
12745,8.0
12746,7.0
12747,1.0
12748,8.0
12749,6.0
12750,6.0
12751,4.0
12752,0.0
12753,8.0
12754,6.0
12755,3.0
12756,7.0
12757,9.0
12758,2.0
12759,2.0
12760,5.0
12761,1.0
12762,4.0
12763,3.0
12764,3.0
12765,6.0
12766,9.0
12767,1.0
12768,0.0
12769,7.0
12770,2.0
12771,5.0
12772,9.0
12773,7.0
12774,5.0
12775,1.0
12776,9.0
12777,9.0
12778,3.0
12779,4.0
12780,3.0
12781,3.0
12782,8.0
12783,8.0
12784,7.0
12785,0.0
12786,8.0
12787,3.0
12788,7.0
12789,2.0
12790,1.0
12791,8.0
12792,6.0
12793,1.0
12794,2.0
12795,7.0
12796,9.0
12797,1.0
12798,0.0
12799,6.0
12800,5.0
12801,0.0
12802,2.0
12803,3.0
12804,9.0
12805,1.0
12806,7.0
12807,0.0
12808,8.0
12809,6.0
12810,2.0
12811,4.0
12812,9.0
12813,5.0
12814,7.0
12815,2.0
12816,9.0
12817,2.0
12818,3.0
12819,8.0
12820,2.0
12821,1.0
12822,7.0
12823,5.0
12824,1.0
12825,4.0
12826,5.0
12827,1.0
12828,8.0
12829,1.0
12830,7.0
12831,4.0
12832,4.0
12833,1.0
12834,3.0
12835,7.0
12836,0.0
12837,5.0
12838,2.0
12839,7.0
12840,2.0
12841,6.0
12842,5.0
12843,1.0
12844,1.0
12845,5.0
12846,1.0
12847,8.0
12848,4.0
12849,2.0
12850,5.0
12851,5.0
12852,8.0
12853,7.0
12854,6.0
12855,9.0
12856,0.0
12857,7.0
12858,9.0
12859,8.0
12860,6.0
12861,0.0
12862,8.0
12863,2.0
12864,4.0
12865,9.0
12866,8.0
12867,6.0
12868,4.0
12869,7.0
12870,2.0
12871,8.0
12872,8.0
12873,3.0
12874,9.0
12875,9.0
12876,1.0
12877,4.0
12878,0.0
12879,2.0
12880,1.0
12881,0.0
12882,0.0
12883,0.0
12884,9.0
12885,2.0
12886,3.0
12887,8.0
12888,3.0
12889,1.0
12890,9.0
12891,3.0
12892,0.0
12893,2.0
12894,8.0
12895,6.0
12896,0.0
12897,8.0
12898,7.0
12899,4.0
12900,5.0
12901,6.0
12902,2.0
12903,8.0
12904,4.0
12905,3.0
12906,0.0
12907,0.0
12908,0.0
12909,7.0
12910,7.0
12911,8.0
12912,4.0
12913,8.0
12914,6.0
12915,4.0
12916,2.0
12917,1.0
12918,2.0
12919,0.0
12920,6.0
12921,7.0
12922,4.0
12923,3.0
12924,5.0
12925,2.0
12926,0.0
12927,0.0
12928,4.0
12929,4.0
12930,9.0
12931,8.0
12932,5.0
12933,1.0
12934,4.0
12935,1.0
12936,2.0
12937,1.0
12938,5.0
12939,4.0
12940,9.0
12941,9.0
12942,5.0
12943,1.0
12944,8.0
12945,1.0
12946,5.0
12947,7.0
12948,4.0
12949,5.0
12950,6.0
12951,7.0
12952,6.0
12953,3.0
12954,8.0
12955,3.0
12956,4.0
12957,2.0
12958,3.0
12959,6.0
12960,3.0
12961,6.0
12962,8.0
12963,3.0
12964,4.0
12965,2.0
12966,4.0
12967,0.0
12968,1.0
12969,9.0
12970,1.0
12971,7.0
12972,7.0
12973,2.0
12974,7.0
12975,2.0
12976,4.0
12977,1.0
12978,0.0
12979,4.0
12980,6.0
12981,2.0
12982,5.0
12983,6.0
12984,0.0
12985,3.0
12986,1.0
12987,4.0
12988,1.0
12989,2.0
12990,1.0
12991,5.0
12992,7.0
12993,7.0
12994,4.0
12995,3.0
12996,0.0
12997,3.0
12998,7.0
12999,0.0
13000,2.0
13001,8.0
13002,6.0
13003,1.0
13004,8.0
13005,4.0
13006,0.0
13007,9.0
13008,0.0
13009,4.0
13010,1.0
13011,5.0
13012,3.0
13013,9.0
13014,4.0
13015,6.0
13016,5.0
13017,0.0
13018,5.0
13019,0.0
13020,1.0
13021,4.0
13022,8.0
13023,1.0
13024,0.0
13025,5.0
13026,8.0
13027,9.0
13028,6.0
13029,5.0
13030,4.0
13031,5.0
13032,5.0
13033,8.0
13034,3.0
13035,1.0
13036,9.0
13037,9.0
13038,2.0
13039,0.0
13040,3.0
13041,9.0
13042,3.0
13043,4.0
13044,3.0
13045,0.0
13046,6.0
13047,6.0
13048,5.0
13049,9.0
13050,3.0
13051,9.0
13052,2.0
13053,5.0
13054,9.0
13055,6.0
13056,3.0
13057,6.0
13058,9.0
13059,8.0
13060,2.0
13061,6.0
13062,8.0
13063,4.0
13064,1.0
13065,1.0
13066,3.0
13067,5.0
13068,8.0
13069,0.0
13070,4.0
13071,5.0
13072,4.0
13073,0.0
13074,2.0
13075,0.0
13076,6.0
13077,2.0
13078,1.0
13079,2.0
13080,3.0
13081,1.0
13082,1.0
13083,0.0
13084,5.0
13085,4.0
13086,4.0
13087,0.0
13088,6.0
13089,7.0
13090,1.0
13091,7.0
13092,2.0
13093,3.0
13094,6.0
13095,4.0
13096,8.0
13097,1.0
13098,8.0
13099,3.0
13100,7.0
13101,0.0
13102,2.0
13103,9.0
13104,5.0
13105,1.0
13106,3.0
13107,8.0
13108,6.0
13109,9.0
13110,7.0
13111,8.0
13112,0.0
13113,2.0
13114,9.0
13115,9.0
13116,9.0
13117,1.0
13118,0.0
13119,1.0
13120,5.0
13121,5.0
13122,4.0
13123,2.0
13124,4.0
13125,5.0
13126,3.0
13127,8.0
13128,6.0
13129,7.0
13130,9.0
13131,8.0
13132,2.0
13133,5.0
13134,1.0
13135,1.0
13136,2.0
13137,5.0
13138,0.0
13139,6.0
13140,9.0
13141,8.0
13142,8.0
13143,7.0
13144,1.0
13145,8.0
13146,9.0
13147,9.0
13148,2.0
13149,1.0
13150,3.0
13151,9.0
13152,2.0
13153,3.0
13154,4.0
13155,6.0
13156,1.0
13157,0.0
13158,9.0
13159,4.0
13160,1.0
13161,2.0
13162,3.0
13163,7.0
13164,9.0
13165,7.0
13166,6.0
13167,7.0
13168,6.0
13169,3.0
13170,4.0
13171,9.0
13172,6.0
13173,6.0
13174,9.0
13175,0.0
13176,4.0
13177,7.0
13178,7.0
13179,8.0
13180,9.0
13181,3.0
13182,0.0
13183,3.0
13184,2.0
13185,2.0
13186,4.0
13187,3.0
13188,0.0
13189,7.0
13190,9.0
13191,6.0
13192,1.0
13193,0.0
13194,8.0
13195,3.0
13196,3.0
13197,5.0
13198,2.0
13199,1.0
13200,2.0
13201,2.0
13202,2.0
13203,7.0
13204,1.0
13205,8.0
13206,3.0
13207,5.0
13208,5.0
13209,7.0
13210,6.0
13211,2.0
13212,2.0
13213,0.0
13214,1.0
13215,7.0
13216,5.0
13217,3.0
13218,7.0
13219,0.0
13220,1.0
13221,3.0
13222,9.0
13223,4.0
13224,8.0
13225,1.0
13226,1.0
13227,4.0
13228,3.0
13229,7.0
13230,2.0
13231,7.0
13232,3.0
13233,4.0
13234,7.0
13235,1.0
13236,0.0
13237,5.0
13238,6.0
13239,9.0
13240,7.0
13241,9.0
13242,0.0
13243,5.0
13244,9.0
13245,3.0
13246,4.0
13247,4.0
13248,5.0
13249,9.0
13250,9.0
13251,9.0
13252,4.0
13253,5.0
13254,2.0
13255,7.0
13256,3.0
13257,0.0
13258,3.0
13259,3.0
13260,8.0
13261,1.0
13262,4.0
13263,8.0
13264,1.0
13265,6.0
13266,0.0
13267,1.0
13268,6.0
13269,8.0
13270,0.0
13271,7.0
13272,7.0
13273,3.0
13274,6.0
13275,1.0
13276,0.0
13277,6.0
13278,3.0
13279,9.0
13280,3.0
13281,4.0
13282,7.0
13283,5.0
13284,6.0
13285,4.0
13286,2.0
13287,2.0
13288,2.0
13289,5.0
13290,3.0
13291,7.0
13292,8.0
13293,0.0
13294,0.0
13295,6.0
13296,1.0
13297,6.0
13298,4.0
13299,4.0
13300,0.0
13301,4.0
13302,0.0
13303,5.0
13304,5.0
13305,1.0
13306,7.0
13307,1.0
13308,4.0
13309,1.0
13310,8.0
13311,4.0
13312,9.0
13313,8.0
13314,0.0
13315,3.0
13316,5.0
13317,7.0
13318,4.0
13319,4.0
13320,6.0
13321,5.0
13322,8.0
13323,6.0
13324,9.0
13325,3.0
13326,8.0
13327,5.0
13328,6.0
13329,1.0
13330,9.0
13331,9.0
13332,2.0
13333,7.0
13334,7.0
13335,2.0
13336,7.0
13337,2.0
13338,2.0
13339,0.0
13340,6.0
13341,7.0
13342,0.0
13343,1.0
13344,5.0
13345,6.0
13346,2.0
13347,6.0
13348,7.0
13349,5.0
13350,5.0
13351,7.0
13352,6.0
13353,9.0
13354,7.0
13355,9.0
13356,4.0
13357,1.0
13358,3.0
13359,2.0
13360,6.0
13361,1.0
13362,5.0
13363,9.0
13364,9.0
13365,7.0
13366,8.0
13367,7.0
13368,0.0
13369,5.0
13370,4.0
13371,5.0
13372,7.0
13373,6.0
13374,5.0
13375,6.0
13376,0.0
13377,4.0
13378,7.0
13379,5.0
13380,1.0
13381,0.0
13382,1.0
13383,1.0
13384,9.0
13385,4.0
13386,8.0
13387,3.0
13388,5.0
13389,1.0
13390,7.0
13391,4.0
13392,4.0
13393,2.0
13394,9.0
13395,9.0
13396,5.0
13397,1.0
13398,7.0
13399,5.0
13400,9.0
13401,6.0
13402,2.0
13403,1.0
13404,4.0
13405,1.0
13406,5.0
13407,3.0
13408,9.0
13409,7.0
13410,7.0
13411,4.0
13412,3.0
13413,2.0
13414,6.0
13415,9.0
13416,1.0
13417,3.0
13418,5.0
13419,7.0
13420,0.0
13421,3.0
13422,4.0
13423,3.0
13424,5.0
13425,9.0
13426,1.0
13427,6.0
13428,5.0
13429,7.0
13430,2.0
13431,0.0
13432,0.0
13433,5.0
13434,2.0
13435,1.0
13436,8.0
13437,4.0
13438,4.0
13439,4.0
13440,4.0
13441,2.0
13442,4.0
13443,5.0
13444,9.0
13445,3.0
13446,9.0
13447,6.0
13448,7.0
13449,4.0
13450,0.0
13451,3.0
13452,4.0
13453,8.0
13454,7.0
13455,6.0
13456,1.0
13457,8.0
13458,7.0
13459,6.0
13460,0.0
13461,3.0
13462,0.0
13463,3.0
13464,5.0
13465,3.0
13466,4.0
13467,2.0
13468,8.0
13469,8.0
13470,0.0
13471,2.0
13472,8.0
13473,3.0
13474,9.0
13475,2.0
13476,9.0
13477,7.0
13478,8.0
13479,2.0
13480,6.0
13481,1.0
13482,2.0
13483,4.0
13484,1.0
13485,3.0
13486,4.0
13487,3.0
13488,2.0
13489,0.0
13490,8.0
13491,8.0
13492,4.0
13493,6.0
13494,8.0
13495,0.0
13496,7.0
13497,0.0
13498,5.0
13499,1.0
13500,2.0
13501,2.0
13502,0.0
13503,7.0
13504,6.0
13505,4.0
13506,1.0
13507,8.0
13508,7.0
13509,8.0
13510,2.0
13511,4.0
13512,2.0
13513,0.0
13514,2.0
13515,3.0
13516,5.0
13517,0.0
13518,5.0
13519,7.0
13520,4.0
13521,1.0
13522,7.0
13523,3.0
13524,9.0
13525,9.0
13526,1.0
13527,5.0
13528,0.0
13529,2.0
13530,0.0
13531,3.0
13532,3.0
13533,6.0
13534,6.0
13535,9.0
13536,4.0
13537,8.0
13538,6.0
13539,5.0
13540,2.0
13541,9.0
13542,0.0
13543,8.0
13544,1.0
13545,9.0
13546,8.0
13547,2.0
13548,5.0
13549,6.0
13550,7.0
13551,4.0
13552,8.0
13553,3.0
13554,4.0
13555,5.0
13556,2.0
13557,6.0
13558,4.0
13559,1.0
13560,5.0
13561,0.0
13562,2.0
13563,9.0
13564,2.0
13565,7.0
13566,2.0
13567,2.0
13568,6.0
13569,6.0
13570,0.0
13571,1.0
13572,4.0
13573,6.0
13574,1.0
13575,0.0
13576,2.0
13577,8.0
13578,0.0
13579,6.0
13580,1.0
13581,1.0
13582,9.0
13583,5.0
13584,6.0
13585,7.0
13586,6.0
13587,2.0
13588,5.0
13589,0.0
13590,3.0
13591,8.0
13592,9.0
13593,2.0
13594,6.0
13595,2.0
13596,9.0
13597,7.0
13598,9.0
13599,3.0
13600,2.0
13601,7.0
13602,4.0
13603,1.0
13604,4.0
13605,8.0
13606,7.0
13607,8.0
13608,4.0
13609,5.0
13610,8.0
13611,5.0
13612,6.0
13613,0.0
13614,8.0
13615,9.0
13616,3.0
13617,1.0
13618,5.0
13619,4.0
13620,6.0
13621,6.0
13622,5.0
13623,1.0
13624,8.0
13625,6.0
13626,8.0
13627,3.0
13628,7.0
13629,1.0
13630,1.0
13631,3.0
13632,6.0
13633,0.0
13634,4.0
13635,5.0
13636,0.0
13637,3.0
13638,9.0
13639,9.0
13640,6.0
13641,3.0
13642,7.0
13643,4.0
13644,3.0
13645,4.0
13646,1.0
13647,7.0
13648,2.0
13649,5.0
13650,6.0
13651,4.0
13652,6.0
13653,6.0
13654,5.0
13655,9.0
13656,4.0
13657,1.0
13658,8.0
13659,2.0
13660,3.0
13661,6.0
13662,0.0
13663,7.0
13664,7.0
13665,7.0
13666,3.0
13667,5.0
13668,0.0
13669,1.0
13670,4.0
13671,6.0
13672,0.0
13673,6.0
13674,8.0
13675,5.0
13676,5.0
13677,1.0
13678,9.0
13679,2.0
13680,5.0
13681,3.0
13682,3.0
13683,3.0
13684,7.0
13685,1.0
13686,0.0
13687,2.0
13688,2.0
13689,3.0
13690,2.0
13691,9.0
13692,3.0
13693,1.0
13694,8.0
13695,0.0
13696,5.0
13697,3.0
13698,8.0
13699,5.0
13700,0.0
13701,1.0
13702,7.0
13703,8.0
13704,1.0
13705,0.0
13706,1.0
13707,2.0
13708,6.0
13709,8.0
13710,2.0
13711,7.0
13712,4.0
13713,7.0
13714,7.0
13715,0.0
13716,5.0
13717,9.0
13718,9.0
13719,6.0
13720,1.0
13721,6.0
13722,7.0
13723,7.0
13724,3.0
13725,5.0
13726,3.0
13727,9.0
13728,0.0
13729,8.0
13730,2.0
13731,5.0
13732,4.0
13733,9.0
13734,2.0
13735,6.0
13736,1.0
13737,7.0
13738,4.0
13739,9.0
13740,0.0
13741,9.0
13742,7.0
13743,1.0
13744,9.0
13745,2.0
13746,7.0
13747,4.0
13748,6.0
13749,3.0
13750,3.0
13751,9.0
13752,7.0
13753,8.0
13754,1.0
13755,1.0
13756,0.0
